run_id,seed,policy,arm_id,phase_index,phase_id,rounds,evaluation_utility,collision_probability,effective_airtime,p95_delay_us,jain_fairness
075efe80f2a4f9a1,10151,pretrain_arm,20,1,high-n06-p045,16384,0.7860260442877604,0.023193359375,0.4204388963190105,22022.0,0.9990782560755209
0e8bba3b28c51d22,10313,pretrain_arm,4,0,low-n04-p025,16384,0.6390204117754742,0.2100830078125,0.2956901927566531,110252.0,0.9994372984291446
0e8bba3b28c51d22,10313,pretrain_arm,4,1,high-n06-p045,16384,0.7815527401797411,0.0177001953125,0.4028818796036535,22022.0,0.9990954874199447
10667dd9ecf6cbf3,10253,pretrain_arm,4,0,low-n04-p025,16384,0.6343879092234556,0.21148681640625,0.294284702370477,114252.0,0.9959981376045771
10667dd9ecf6cbf3,10253,pretrain_arm,4,1,high-n06-p045,16384,0.7792277960167393,0.0228271484375,0.3999163134138187,22022.0,0.998931435964524
13d4c6194189ae5b,10181,pretrain_arm,4,0,low-n04-p025,16384,0.6344913872822658,0.21002197265625,0.2913740457891133,114222.0,0.9980605955498718
13d4c6194189ae5b,10181,pretrain_arm,4,1,high-n06-p045,16384,0.7782814398714129,0.022705078125,0.39683014256143967,22022.0,0.9990869856465492
151ddb470c3de6ea,10273,pretrain_arm,20,0,low-n04-p025,16384,0.6191227983432777,0.274169921875,0.28845398470753386,112257.0,0.999055851728549
151ddb470c3de6ea,10273,pretrain_arm,20,1,high-n06-p045,16384,0.7890379155403564,0.01617431640625,0.4244025884118363,22022.0,0.9988858955139204
1840630eda9052b3,10271,pretrain_arm,4,0,low-n04-p025,16384,0.6340110559003612,0.2069091796875,0.29136198549932757,116143.0,0.998139066967381
1840630eda9052b3,10271,pretrain_arm,4,1,high-n06-p045,16384,0.7762357483302266,0.025146484375,0.393027328355223,22023.0,0.998585779916707
1a4801ca4a8379ae,10177,pretrain_arm,4,0,low-n04-p025,16384,0.6397709837608462,0.21246337890625,0.3007170171813982,110252.0,0.998447468280828
1a4801ca4a8379ae,10177,pretrain_arm,4,1,high-n06-p045,16384,0.7839121177711769,0.0191650390625,0.41124536729476957,22022.0,0.998908765315636
26fceb6ff15e37f8,10111,pretrain_arm,20,0,low-n04-p025,16384,0.615498507670822,0.284912109375,0.2866958955896185,112238.0,0.997959709454098
26fceb6ff15e37f8,10111,pretrain_arm,20,1,high-n06-p045,16384,0.7867915732403371,0.02215576171875,0.4222156160332569,22022.0,0.9988199249768172
2d485bf31c486318,10259,pretrain_arm,4,0,low-n04-p025,16384,0.6350375854681206,0.2109375,0.29305992301291456,114161.0,0.998577958391447
2d485bf31c486318,10259,pretrain_arm,4,1,high-n06-p045,16384,0.7778316323884163,0.02490234375,0.39733784559693924,22023.0,0.9988798093808101
31e182c1ddf30271,10181,pretrain_arm,20,0,low-n04-p025,16384,0.615923167674869,0.27349853515625,0.28377838632820784,114241.0,0.9975970180635864
31e182c1ddf30271,10181,pretrain_arm,20,1,high-n06-p045,16384,0.7853102340216043,0.01995849609375,0.41587506394723245,22022.0,0.9990685101878929
3451725dc811bb16,10357,pretrain_arm,20,0,low-n04-p025,16384,0.6181484072282813,0.27728271484375,0.28808882513027745,112244.0,0.9988064326873787
3451725dc811bb16,10357,pretrain_arm,20,1,high-n06-p045,16384,0.7889452590899212,0.01434326171875,0.422813890853702,22022.0,0.9988233327051242
356492074694733d,10223,pretrain_arm,4,0,low-n04-p025,16384,0.6357394070141066,0.21002197265625,0.2945867328163098,114157.0,0.9984619677181974
356492074694733d,10223,pretrain_arm,4,1,high-n06-p045,16384,0.780977710291254,0.01812744140625,0.40167202061628887,22022.0,0.9989006913121606
367fd26ded50894d,10267,pretrain_arm,4,0,low-n04-p025,16384,0.6370201614003328,0.204833984375,0.2942157633220335,114188.0,0.9988462091602147
367fd26ded50894d,10267,pretrain_arm,4,1,high-n06-p045,16384,0.7791025143449738,0.02215576171875,0.39914798755126085,22022.0,0.998820376772723
